Animal,Spp,Line,Thetime,Apfreq,Lat P,Lat A,Lon P,Lon A,Lc94,Sen1,Sen2,Sen3,Sen4,Ptt,Iqx,Iqy,Nmess,Gt120,Apbest,Dur,Nopc,Altitude,Colorname,Sex,Age,Popid,Month,Day,Year,Hour,Minute,Second,Date,Time,Gmt Date,Gmt Hour,Gmt Min,Gmt Sec,Jd,Jday,Ddmm,Mmdd,Deplylat,Deplylon,Deltahr,Duty,Dutylocs,Daysdply,Deployed,Record Number,Accessed Date,Source Url,Preferred Citation
OoTag033,O.orca,OoTag03320130312:162359Z99,12MAR13:16:23:59,677429.3,46.189,35.24,-124.313,-69.476,L0,100,143,203,51,53553,0,8,3,0,-127,275,3,0,hotpink,M,A,K 25,3,12,2013,16,23,59,2013-03-12 00:00:00,16:23:59,2013-03-12 00:00:00,16,23,59,13071,71,12_03,03_12,47.42,-122.528,.89,74,17,73,12/29/12,Row 3625 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:162841Z99,12MAR13:16:28:41,677424.9,46.17,38.735,-124.274,-87.741,L1,100,143,202,51,53553,5,8,7,0,-129,288,4,0,hotpink,M,A,K 25,3,12,2013,16,28,41,2013-03-12 00:00:00,16:28:41,2013-03-12 00:00:00,16,28,41,13071,71,12_03,03_12,47.42,-122.528,.08,74,17,73,12/29/12,Row 3626 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:171054Z99,12MAR13:17:10:54,677412.6,46.129,54.629,-124.239,-171.144,L0,100,143,202,50,53553,6,8,9,0,-130,515,4,0,hotpink,M,A,K 25,3,12,2013,17,10,54,2013-03-12 00:00:00,17:10:54,2013-03-12 00:00:00,17,10,54,13071,71,12_03,03_12,47.42,-122.528,.7,74,17,73,12/29/12,Row 3627 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:180558Z99,12MAR13:18:05:58,677414.8,46.143,44.611,-124.175,-116.194,LB,101,139,204,49,53553,5,8,7,4,-115,561,4,0,hotpink,M,A,K 25,3,12,2013,18,5,58,2013-03-12 00:00:00,18:05:58,2013-03-12 00:00:00,18,5,58,13071,71,12_03,03_12,47.42,-122.528,.92,74,17,73,12/29/12,Row 3628 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:181042Z99,12MAR13:18:10:42,677413.6,46.154,48.12,-124.233,-134.413,L2,101,143,204,49,53553,5,8,7,0,-129,646,3,0,hotpink,M,A,K 25,3,12,2013,18,10,42,2013-03-12 00:00:00,18:10:42,2013-03-12 00:00:00,18,10,42,13071,71,12_03,03_12,47.42,-122.528,.08,74,17,73,12/29/12,Row 3629 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:213557Z99,12MAR13:21:35:57,677415.5,46.23,44.299,-124.246,-134.029,L2,101,141,202,51,53553,5,6,15,0,-122,725,3,0,hotpink,M,A,K 25,3,12,2013,21,35,57,2013-03-12 00:00:00,21:35:57,2013-03-12 00:00:00,21,35,57,13071,71,12_03,03_12,47.42,-122.528,3.42,74,17,73,12/29/12,Row 3630 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:214059Z99,12MAR13:21:40:59,677413.4,46.226,52.573,-124.306,-91.598,L2,101,142,203,50,53553,5,8,8,0,-124,498,4,0,hotpink,M,A,K 25,3,12,2013,21,40,59,2013-03-12 00:00:00,21:40:59,2013-03-12 00:00:00,21,40,59,13071,71,12_03,03_12,47.42,-122.528,.08,74,17,73,12/29/12,Row 3631 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:230559Z99,12MAR13:23:05:59,677416.2,46.184,52.745,-124.257,-87.964,L2,101,207,203,51,53553,0,0,2,0,-130,99,1,0,hotpink,M,A,K 25,3,12,2013,23,5,59,2013-03-12 00:00:00,23:05:59,2013-03-12 00:00:00,23,5,59,13071,71,12_03,03_12,47.42,-122.528,1.42,74,17,73,12/29/12,Row 3632 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:231841Z99,12MAR13:23:18:41,677417.1,46.182,34.698,-124.343,179.425,L2,101,142,203,50,53553,5,8,6,0,-126,181,3,0,hotpink,M,A,K 25,3,12,2013,23,18,41,2013-03-12 00:00:00,23:18:41,2013-03-12 00:00:00,23,18,41,13071,71,12_03,03_12,47.42,-122.528,.21,74,17,73,12/29/12,Row 3633 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130312:232138Z99,12MAR13:23:21:38,677416.3,46.175,43.31,-124.324,-138.999,L1,101,144,203,52,53553,5,8,8,0,-122,535,4,0,hotpink,M,A,K 25,3,12,2013,23,21,38,2013-03-12 00:00:00,23:21:38,2013-03-12 00:00:00,23,21,38,13071,71,12_03,03_12,47.42,-122.528,.05,74,17,73,12/29/12,Row 3634 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130113:040922Z99,13JAN13:04:09:22,677424.2,38.602,40.956,-123.432,-113.126,L0,25,139,204,51,53553,5,8,5,0,-123,643,4,0,hotpink,M,A,K 25,1,13,2013,4,9,22,2013-01-13 00:00:00,4:09:22,2013-01-13 00:00:00,4,9,22,13013,13,13_01,01_13,47.42,-122.528,9.68,16,13,15,12/29/12,Row 3635 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130113:040959Z99,13JAN13:04:09:59,677422.4,38.613,44.66,-123.425,-92.915,L2,25,138,204,51,53553,5,6,8,2,-120,717,3,0,hotpink,M,A,K 25,1,13,2013,4,9,59,2013-01-13 00:00:00,4:09:59,2013-01-13 00:00:00,4,9,59,13013,13,13_01,01_13,47.42,-122.528,.01,16,13,15,12/29/12,Row 3636 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130113:043525Z99,13JAN13:04:35:25,677422.4,38.646,27.755,-123.456,-179.238,L1,25,140,203,50,53553,0,0,2,0,-137,38,1,0,hotpink,M,A,K 25,1,13,2013,4,35,25,2013-01-13 00:00:00,4:35:25,2013-01-13 00:00:00,4,35,25,13013,13,13_01,01_13,47.42,-122.528,.42,16,13,15,12/29/12,Row 3637 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130124:172717Z99,24JAN13:17:27:17,677429.9,48.217,56.712,-124.818,-172.531,L2,46,138,203,51,53553,5,6,7,0,-130,539,3,0,hotpink,M,A,K 25,1,24,2013,17,27,17,2013-01-24 00:00:00,17:27:17,2013-01-24 00:00:00,17,27,17,13024,24,24_01,01_24,47.42,-122.528,1.57,27,13,26,12/29/12,Row 3638 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130124:173527Z99,24JAN13:17:35:27,677429.3,48.214,47.067,-124.858,-118.861,L2,46,139,203,50,53553,6,8,8,0,-122,595,4,0,hotpink,M,A,K 25,1,24,2013,17,35,27,2013-01-24 00:00:00,17:35:27,2013-01-24 00:00:00,17,35,27,13024,24,24_01,01_24,47.42,-122.528,.14,27,13,26,12/29/12,Row 3639 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130124:173627Z99,24JAN13:17:36:27,677428.6,48.205,43.599,-124.819,-101.243,L2,46,139,203,50,53553,5,8,5,1,-118,476,4,0,hotpink,M,A,K 25,1,24,2013,17,36,27,2013-01-24 00:00:00,17:36:27,2013-01-24 00:00:00,17,36,27,13024,24,24_01,01_24,47.42,-122.528,.02,27,13,26,12/29/12,Row 3640 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130124:214008Z99,24JAN13:21:40:08,677429.8,47.952,45.69,-124.736,-136.29,L2,46,139,202,52,53553,6,8,7,1,-120,535,4,0,hotpink,M,A,K 25,1,24,2013,21,40,8,2013-01-24 00:00:00,21:40:08,2013-01-24 00:00:00,21,40,8,13024,24,24_01,01_24,47.42,-122.528,4.06,27,13,26,12/29/12,Row 3641 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130124:215825Z99,24JAN13:21:58:25,677431.6,47.938,52.227,-124.693,-102.821,LA,46,140,202,53,53553,5,6,5,0,-130,389,3,0,hotpink,M,A,K 25,1,24,2013,21,58,25,2013-01-24 00:00:00,21:58:25,2013-01-24 00:00:00,21,58,25,13024,24,24_01,01_24,47.42,-122.528,.3,27,13,26,12/29/12,Row 3642 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:050049Z99,24MAR13:05:00:49,677413.5,46.17,46.597,-124.105,-121.839,L1,120,138,202,50,53553,0,0,2,0,-122,86,2,0,hotpink,M,A,K 25,3,24,2013,5,0,49,2013-03-24 00:00:00,5:00:49,2013-03-24 00:00:00,5,0,49,13083,83,24_03,03_24,47.42,-122.528,7.65,86,19,85,12/29/12,Row 3643 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:050117Z99,24MAR13:05:01:17,677413.5,46.034,43.1,-124.366,-141.243,L2,120,137,202,50,53553,0,0,2,0,-134,31,2,0,hotpink,M,A,K 25,3,24,2013,5,1,17,2013-03-24 00:00:00,5:01:17,2013-03-24 00:00:00,5,1,17,13083,83,24_03,03_24,47.42,-122.528,.01,86,19,85,12/29/12,Row 3644 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:111915Z99,24MAR13:11:19:15,677413,45.832,50.173,-124.291,-146.399,L2,120,137,202,50,53553,5,6,8,0,-121,720,3,0,hotpink,M,A,K 25,3,24,2013,11,19,15,2013-03-24 00:00:00,11:19:15,2013-03-24 00:00:00,11,19,15,13083,83,24_03,03_24,47.42,-122.528,6.3,86,19,85,12/29/12,Row 3645 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:112122Z99,24MAR13:11:21:22,677414.1,45.839,41.227,-124.321,-100.985,L1,120,137,202,50,53553,6,6,7,0,-128,624,3,0,hotpink,M,A,K 25,3,24,2013,11,21,22,2013-03-24 00:00:00,11:21:22,2013-03-24 00:00:00,11,21,22,13083,83,24_03,03_24,47.42,-122.528,.04,86,19,85,12/29/12,Row 3646 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:115427Z99,24MAR13:11:54:27,677412.7,45.795,35.971,-124.302,-73.52,L2,120,137,202,51,53553,0,0,2,0,-136,256,2,0,hotpink,M,A,K 25,3,24,2013,11,54,27,2013-03-24 00:00:00,11:54:27,2013-03-24 00:00:00,11,54,27,13083,83,24_03,03_24,47.42,-122.528,.55,86,19,85,12/29/12,Row 3647 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:140732Z99,24MAR13:14:07:32,677408.2,45.7,38.355,-124.215,-84.524,L1,120,137,204,51,53553,0,8,3,0,-130,302,3,0,hotpink,M,A,K 25,3,24,2013,14,7,32,2013-03-24 00:00:00,14:07:32,2013-03-24 00:00:00,14,7,32,13083,83,24_03,03_24,47.42,-122.528,2.22,86,19,85,12/29/12,Row 3648 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:151250Z99,24MAR13:15:12:50,677418.4,45.731,54.042,-124.137,-168.036,L0,120,137,202,49,53553,5,8,5,0,-131,256,4,0,hotpink,M,A,K 25,3,24,2013,15,12,50,2013-03-24 00:00:00,15:12:50,2013-03-24 00:00:00,15,12,50,13083,83,24_03,03_24,47.42,-122.528,1.09,86,19,85,12/29/12,Row 3649 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:154243Z99,24MAR13:15:42:43,677413.5,45.737,33.844,-124.142,-66.536,L0,120,137,202,50,53553,6,8,5,0,-131,448,4,0,hotpink,M,A,K 25,3,24,2013,15,42,43,2013-03-24 00:00:00,15:42:43,2013-03-24 00:00:00,15,42,43,13083,83,24_03,03_24,47.42,-122.528,.5,86,19,85,12/29/12,Row 3650 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:154747Z99,24MAR13:15:47:47,677412.7,45.74,47.165,-124.129,-131.742,L1,120,137,202,49,53553,6,8,8,0,-124,478,4,0,hotpink,M,A,K 25,3,24,2013,15,47,47,2013-03-24 00:00:00,15:47:47,2013-03-24 00:00:00,15,47,47,13083,83,24_03,03_24,47.42,-122.528,.08,86,19,85,12/29/12,Row 3651 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:171730Z99,24MAR13:17:17:30,677409.1,45.817,39.937,-124.121,-93.63,L3,121,137,202,50,53553,5,6,6,1,-117,505,3,0,hotpink,M,A,K 25,3,24,2013,17,17,30,2013-03-24 00:00:00,17:17:30,2013-03-24 00:00:00,17,17,30,13083,83,24_03,03_24,47.42,-122.528,1.5,86,19,85,12/29/12,Row 3652 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:172351Z99,24MAR13:17:23:51,677410.6,45.825,43.612,-124.148,-113.293,L1,121,137,202,49,53553,5,8,10,0,-124,715,4,0,hotpink,M,A,K 25,3,24,2013,17,23,51,2013-03-24 00:00:00,17:23:51,2013-03-24 00:00:00,17,23,51,13083,83,24_03,03_24,47.42,-122.528,.11,86,19,85,12/29/12,Row 3653 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:172548Z99,24MAR13:17:25:48,677409.5,45.82,55.75,-124.15,-179.713,L2,121,136,202,49,53553,5,8,4,0,-132,381,4,0,hotpink,M,A,K 25,3,24,2013,17,25,48,2013-03-24 00:00:00,17:25:48,2013-03-24 00:00:00,17,25,48,13083,83,24_03,03_24,47.42,-122.528,.03,86,19,85,12/29/12,Row 3654 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:185750Z99,24MAR13:18:57:50,677408.2,45.915,49.07,-124.164,-140.592,LB,121,136,202,50,53553,6,8,8,0,-122,492,3,0,hotpink,M,A,K 25,3,24,2013,18,57,50,2013-03-24 00:00:00,18:57:50,2013-03-24 00:00:00,18,57,50,13083,83,24_03,03_24,47.42,-122.528,1.53,86,19,85,12/29/12,Row 3655 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:190305Z99,24MAR13:19:03:05,677412.7,45.946,53.078,-124.18,-160.225,L2,121,136,202,50,53553,0,0,2,0,-130,137,2,0,hotpink,M,A,K 25,3,24,2013,19,3,5,2013-03-24 00:00:00,19:03:05,2013-03-24 00:00:00,19,3,5,13083,83,24_03,03_24,47.42,-122.528,.09,86,19,85,12/29/12,Row 3656 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:210906Z99,24MAR13:21:09:06,677403.2,46.074,46.833,-124.166,-120.363,L2,121,136,203,50,53553,5,6,9,0,-121,414,1,0,hotpink,M,A,K 25,3,24,2013,21,9,6,2013-03-24 00:00:00,21:09:06,2013-03-24 00:00:00,21,9,6,13083,83,24_03,03_24,47.42,-122.528,2.1,86,19,85,12/29/12,Row 3657 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:210906Z98,24MAR13:21:09:06,677400.1,46.086,55.514,-124.159,-75.293,L2,121,136,203,50,53553,5,6,9,0,-131,414,3,0,hotpink,M,A,K 25,3,24,2013,21,9,6,2013-03-24 00:00:00,21:09:06,2013-03-24 00:00:00,21,9,6,13083,83,24_03,03_24,47.42,-122.528,0,86,19,85,12/29/12,Row 3658 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag033,O.orca,OoTag03320130324:224821Z99,24MAR13:22:48:21,677418.4,46.118,37.354,-124.031,-167.773,L1,121,142,202,50,53553,5,8,7,0,-132,414,4,0,hotpink,M,A,K 25,3,24,2013,22,48,21,2013-03-24 00:00:00,22:48:21,2013-03-24 00:00:00,22,48,21,13083,83,24_03,03_24,47.42,-122.528,1.65,86,19,85,12/29/12,Row 3659 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
